Id,Station,Address,Latitude,Longitude
1100,Greenfaulds,"Greenfaulds, Cumbernauld, North Lanarkshire G67, UK",55.9352259,-3.993091
1101,Greenfield,"Greenfield, UK",53.531971,-2.000692
1102,Greenford,"Greenford, Greater London, UK",51.531797,-0.34622
1103,Greenford (Underground),"Greenford, Greater London, UK",51.531797,-0.34622
1104,Greenhithe,"Greenhithe, Kent DA9, UK",51.4496723,0.2810687
1105,Green Lane,"Green Lane, Birkenhead, Merseyside CH41, UK",53.3832696,-3.0164147
1106,Greenock Central,"Greenock Central, Greenock, Inverclyde PA15, UK",55.945332,-4.7526141
1107,Greenock West,"Greenock West, Greenock, Inverclyde PA16, UK",55.9473283,-4.7678132
1108,Green Park,"Green Park, London W1J, UK",51.50695,-0.14276
1109,Green Road,"Green Road, North Down BT23 7PZ, UK",54.6313789,-5.6540724
1110,Greenwich,"Greenwich, London SE10, UK",51.4825766,-0.0076589
1111,Greenwich (Underground),"Greenwich, London SE10, UK",51.4825766,-0.0076589
1112,Gretna Green,"Gretna Green, Dumfries and Galloway DG16, UK",55.0047456,-3.0630827
1113,Grimsby Docks,"Grimsby Docks, Grimsby, North East Lincolnshire DN31, UK",53.5743443,-0.0756222
1114,Grimsby Town,"Grimsby, North East Lincolnshire, UK",53.567471,-0.080784
1115,Grindleford,"Grindleford, Derbyshire S32, UK",53.292524,-1.638913
1116,Grosmont,"Grosmont, North Yorkshire YO22, UK",54.43563,-0.7239
1117,Grove Park,"Grove Park, London SE12, UK",51.435473,0.0202789
1118,Guide Bridge,"Guide Bridge, Ashton-under-Lyne OL7, UK",53.481797,-2.111062
1119,Guildford,"Guildford, Surrey, UK",51.23622,-0.570409
1120,Guiseley,"Guiseley, West Yorkshire, UK",53.877118,-1.706645
1121,Gunnersbury,"Gunnersbury, London W4, UK",51.493352,-0.278887
1122,Gunnislake,"Gunnislake, Cornwall, UK",50.525289,-4.209577
1123,Gunton,"Gunton, Norwich, Norfolk NR11, UK",52.8663732,1.3491367
1124,Gwersyllt,"Gwersyllt, Wrexham, UK",53.076524,-3.021726
1125,Gypsy Lane,"Gypsy Lane, Nunthorpe, Redcar and Cleveland TS7, UK",54.5329025,-1.1794054
1126,Habrough,"Habrough, North East Lincolnshire DN40, UK",53.607852,-0.264949
1127,Hackbridge,"Hackbridge, Wallington, Greater London SM6, UK",51.373772,-0.150927
1128,Hackney Central,"Hackney Central, London E8, UK",51.5471173,-0.0568803
1129,Hackney Downs,"Hackney Downs, London E8, UK",51.548757,-0.0607922
1130,Hackney Wick,"Hackney Wick, London E9, UK",51.5434104,-0.0248921
1131,Haddenham & Thame Parkway,"Haddenham & Thame Parkway, Haddenham, Buckinghamshire HP17, UK",51.770859,-0.9421153
1132,Haddiscoe,"Haddiscoe, Norfolk NR14, UK",52.517879,1.601216
1133,Hadley Wood,"Hadley Wood, Barnet, Greater London EN4, UK",51.6686687,-0.1686827
1134,Hag Fold,"Hag Fold, Atherton M46, UK",53.5338673,-2.4948212
1135,Haggerston,"Haggerston, Northumberland TD15, UK",55.688064,-1.931171
1136,Hagley,"Hagley, Worcestershire, UK",52.427568,-2.1266759
1137,Hainault,"Hainault, Ilford, Greater London IG7, UK",51.608139,0.10079
1138,Hairmyres,"Hairmyres, East Kilbride, South Lanarkshire G75, UK",55.7619595,-4.2199968
1139,Hale,"Hale, UK",53.37891,-2.343509
1140,Halesworth,"Halesworth, Suffolk IP19, UK",52.343264,1.502642
1141,Halewood,"Halewood, Merseyside, UK",53.370573,-2.8209749
1142,Halifax,"Halifax, West Yorkshire, UK",53.72702,-1.85754
1143,Halling,"Halling, Medway, UK",51.352063,0.441702
1144,Hall I' Th' Wood,"Hall i' th' Wood Museum, Green Way, Bolton BL1 8UA, UK",53.600311,-2.419105
1145,Hall Road,"Hall Road, Waterloo, Merseyside L23, UK",53.4975008,-3.0496245
1146,Haltwhistle,"Haltwhistle, Northumberland NE49, UK",54.972237,-2.460856
1147,Hamble,"Hamble-le-Rice, Hampshire, UK",50.8588275,-1.3201169
1148,Hamilton Central,"Hamilton Central, Hamilton, South Lanarkshire ML3, UK",55.7731887,-4.0388742
1149,Hamilton West,"Hamilton, ON, Canada",43.2500208,-79.8660914
1150,Hammersmith (Metropolitan),"Metropolitan Police Service, Shepherds Bush Road, Hammersmith, London W6 7NX, UK",51.4946552,-0.2241027
1151,Hammersmith (Piccadilly/District),"Piccadilly, London, UK",51.5076359,-0.1409832
1152,Hammerton,"Hammerton, Kirk Hammerton, North Yorkshire YO26, UK",53.9961138,-1.2830382
1153,Hampden Park,"Hampden Park, Glasgow, Glasgow City G42 9BA",55.8257032,-4.2523862
1154,Hampstead,"Hampstead, London NW3, UK",51.5556715,-0.1762025
1155,Hampstead Heath,"Hampstead Heath, South Hill Park, London NW3 2QD, UK",51.5608964,-0.1509591
1156,Hampton,"Hampton, VA, USA",37.0298687,-76.3452218
1157,Hampton Court,"Hampton Court, Holywood, North Down BT18, UK",54.6387182,-5.8198812
1158,Hampton-In-Arden,"Hampton in Arden, West Midlands, UK",52.4253659,-1.70165
1159,Hampton Wick,"Hampton Wick, Greater London, UK",51.413541,-0.321331
1160,Hamstead,"Hampstead, London NW3, UK",51.5556715,-0.1762025
1161,Ham Street,"Ham Street, Somerset BA6, UK",51.110199,-2.635733
1162,Hamworthy,"Hamworthy, Poole BH15, UK",50.719733,-2.0109
1163,Handborough,"Hanborough, Long Hanborough, Oxfordshire OX29, UK",51.8251626,-1.3735083
1164,Handforth,"Handforth, Cheshire East, UK",53.350181,-2.215772
1165,Handsworth Booth Street,"Booth Street, Birmingham, West Midlands B21 0NH, UK",52.502962,-1.9472599
1166,Hanger Lane,"Hanger Lane, London W5, UK",51.53018,-0.29268
1167,Hanwell,"Hanwell, Oxfordshire OX17, UK",52.0909959,-1.366271
1168,Hapton,"Hapton, Lancashire, UK",53.780477,-2.31182
1169,Harlech,"Harlech, Gwynedd LL46, UK",52.858894,-4.107858
1170,Harlesden,"Harlesden, London NW10, UK",51.534933,-0.247334
1171,Harlesden (Underground),"Harlesden, London NW10, UK",51.534933,-0.247334
1172,Harlington,"Harlington, Greater London, UK",51.487296,-0.434749
1173,Harlow Mill,"Harlow Mill, Harlow, Essex CM20, UK",51.79037,0.1323345
1174,Harlow Town,"Harlow, Essex, UK",51.767787,0.087806
1175,Harold Wood,"Harold Wood, Romford, Greater London RM3, UK",51.590448,0.235288
1176,Harpenden,"Harpenden, Hertfordshire, UK",51.81846,-0.358953
1177,Harrietsham,"Harrietsham, Kent ME17, UK",51.2428529,0.677922
1178,Harringay,"Harringay, London, UK",51.582426,-0.09966
1179,Harringay Green Lanes,"Green Lanes, Harringay, London N4, UK",51.5766178,-0.0987575
1180,Harrington,"Harrington, Northamptonshire NN6, UK",52.412133,-0.865671
1181,Harrington Road,"Harrington Road, Chennai, Tamil Nadu",13.0693469,80.2367659
1182,Harrow And Wealdstone,"Wealdstone, Harrow, Greater London HA3, UK",51.597901,-0.337076
1183,Harrow On The Hill,"Harrow on the Hill, Harrow, Greater London HA1, UK",51.5697199,-0.339957
1184,Harrow-On-The-Hill,"Harrow on the Hill, Harrow, Greater London HA1, UK",51.5697199,-0.339957
1185,Harrow & Wealdstone,"Harrow & Wealdstone, Harrow, Greater London HA1, UK",51.5917141,-0.3345197
1186,Hartford,"Hartford, CT, USA",41.7637111,-72.6850932
1187,Hartlebury,"Hartlebury, Worcestershire, UK",52.337686,-2.229982
1188,Hartlepool,"Hartlepool, UK",54.691745,-1.212926
1189,Hartwood,"Hartwood, North Lanarkshire ML7, UK",55.808598,-3.84065
1190,Harwich International,"Harwich International, Harwich, Essex CO12, UK",51.9473013,1.2551549
1191,Harwich Town,"Harwich, Essex, UK",51.934731,1.260297
1192,Hassocks,"Hassocks, West Sussex, UK",50.9246755,-0.1460982
1193,Hastings,"Hastings, East Sussex, UK",50.854259,0.573453
1194,Hatch End,"Hatch End, Pinner, Greater London HA5, UK",51.608801,-0.370075
1195,Hatfield,"Hatfield, Hertfordshire, UK",51.763366,-0.22309
1196,Hatfield Peverel,"Hatfield Peverel, Essex CM3, UK",51.775127,0.59301
1197,Hatfield & Stainforth,"Hatfield & Stainforth, Stainforth, South Yorkshire DN7, UK",53.588734,-1.0233818
1198,Hathersage,"Hathersage, Derbyshire S32, UK",53.329824,-1.655851
1199,Hattersley,"Hattersley, Hyde SK14, UK",53.450077,-2.03713
1200,Hatton,"Hatton, Aberdeenshire AB42, UK",57.424267,-1.916167
1201,Hatton Cross,"Hatton Cross, Hounslow, Greater London TW6, UK",51.46674,-0.42317
1202,Havant,"Havant, Hampshire, UK",50.859216,-0.983996
1203,Havenhouse,"Havenhouse, Skegness, Lincolnshire PE24, UK",53.1144942,0.2731701
1204,Haverfordwest,"Haverfordwest, Pembrokeshire, UK",51.800475,-4.971319
1205,Hawarden,"Hawarden, Flintshire CH5, UK",53.183649,-3.028345
1206,Hawarden Bridge,"Hawarden Bridge, Deeside, Flintshire CH5, UK",53.2180882,-3.0327166
1207,Hawkhead,"Hawkhead, Paisley, Renfrewshire PA1, UK",55.8421839,-4.398836
1208,Haydon Bridge,"Haydon Bridge, Northumberland NE47, UK",54.975823,-2.249734
1209,Haydons Road,"Haydons Road, London SW19, UK",51.4254458,-0.1887899
1210,Hayes & Harlington,"Hayes & Harlington, Hayes, Greater London UB3, UK",51.5030949,-0.4206634
1211,Hayes (Kent),"Hayes (Kent), Bromley, Greater London BR2, UK",51.3763324,0.0105839
1212,Haymarket,"Haymarket NSW 2000, Australia",-33.8791934,151.2033903
1213,Haywards Heath,"Haywards Heath, West Sussex, UK",50.999041,-0.106333
1214,Hazel Grove,"Hazel Grove, UK",53.376299,-2.112004
1215,Headcorn,"Headcorn, Kent TN27, UK",51.16943,0.619856
1216,Headingley,"Headingley, MB, Canada",49.8754945,-97.4087013
1217,Headstone Lane,"Headstone Lane, Harrow, Greater London HA2, UK",51.60265,-0.3571973
1218,Heald Green,"Heald Green, UK",53.370435,-2.226762
1219,Healing,"Healing, North East Lincolnshire, UK",53.578764,-0.16419
1220,Heath High Level,"Heath High Level, Cardiff CF23, UK",51.5164299,-3.1815498
1221,Heath Low Level,"Heath Low Level, Cardiff CF23, UK",51.5156612,-3.1819766
1222,Heathrow Terminal 4,"Terminal 4, Heathrow Airport (LHR), Hounslow, Greater London TW6, UK",51.459972,-0.4473012
1223,Heathrow Terminal 5,"Terminal 5, Wellington Road, Heathrow Airport (LHR), Hounslow, Greater London TW6 2GT, UK",51.47278,-0.48756
1224,Heathrow Terminals 123,"Terminal 5, Wellington Road, Heathrow Airport (LHR), Hounslow, Greater London TW6 2GT, UK",51.47278,-0.48756
1225,Heaton Chapel,"Heaton Chapel, Stockport SK4, UK",53.4255746,-2.1790398
1226,Hebden Bridge,"Hebden Bridge, West Yorkshire HX7, UK",53.743304,-2.013021
1227,Heckington,"Heckington, Lincolnshire NG34, UK",52.983613,-0.299062
1228,Hedge End,"Hedge End, Hampshire SO30, UK",50.911274,-1.306678
1229,Hednesford,"Hednesford, Staffordshire, UK",52.7115579,-2.0003829
1230,Heighington,"Heighington, Lincolnshire LN4, UK",53.212471,-0.459257
1231,Helensburgh Central,"Helensburgh Central, Helensburgh, Argyll and Bute G84, UK",56.0041996,-4.7327384
1232,Helensburgh Upper,"Helensburgh Upper, Helensburgh, Argyll and Bute G84, UK",56.0123546,-4.7297847
1233,Hellifield,"Hellifield, North Yorkshire BD23, UK",54.005534,-2.21869
1234,Helmsdale,"Helmsdale, Highland KW8, UK",58.117261,-3.653533
1235,Helsby,"Helsby, Cheshire West and Chester WA6, UK",53.273014,-2.769426
1236,Hemel Hempstead,"Hemel Hempstead, Hertfordshire, UK",51.753241,-0.448632
1237,Hendon,"Hendon, London NW4, UK",51.5862459,-0.220009
1238,Hendon Central,"Hendon Central, London NW4, UK",51.5833,-0.2264
1239,Hengoed,"Hengoed, Caerphilly CF82, UK",51.646519,-3.23131
1240,Henley-In-Arden,"Henley-in-Arden, Warwickshire B95, UK",52.292549,-1.779866
1241,Hensall,"Hensall, North Yorkshire DN14, UK",53.703877,-1.101339
1242,Hereford,"Hereford, UK",52.056398,-2.715974
1243,Herne Bay,"Herne Bay, Kent, UK",51.370922,1.127771
1244,Herne Hill,"Herne Hill, London SE24, UK",51.456053,-0.097537
1245,Heron Quays,"Heron Quays, Canary Wharf, London E14, UK",51.50338,-0.02139
1246,Hersham,"Hersham, Surrey, UK",51.368017,-0.400788
1247,Hertford East,"Hertford East, Hertford, Hertfordshire SG14, UK",51.7990392,-0.0729128
1248,Hertford North,"Hertford North, Hertford, Hertfordshire SG14, UK",51.798861,-0.0917599
1249,Hessle,"Hessle, East Riding of Yorkshire, UK",53.723805,-0.434858
1250,Heswall,"Heswall, Merseyside, UK",53.3284285,-3.0987304
1251,Heworth,"Heworth, York, UK",53.96992,-1.0565
1252,Hexham,"Hexham, Northumberland NE46, UK",54.972665,-2.1121439
1253,Heyford,"Heyford, Bicester, Oxfordshire OX25, UK",51.9191972,-1.2992523
1254,Heysham Harbour,"Harbour House, Glasson Dock, Lancaster, Lancashire LA2 0BU, UK",53.9987772,-2.84742
1255,Higham,"Higham on the Hill, Leicestershire CV13, UK",52.557137,-1.440243
1256,Highams Park,"Highams Park, London E4, UK",51.607554,-0.003815
1257,High Barnet,"High Barnet, Barnet, Greater London EN5, UK",51.65054,-0.19427
1258,Highbridge & Burnham,"Highbridge & Burnham, Highbridge, Somerset TA9, UK",51.2181504,-2.9721629
1259,High Brooms,"High Brooms, Royal Tunbridge Wells, Kent TN4, UK",51.149615,0.27311
1260,Highbury And Islington,"Highbury, London N5, UK",51.5498969,-0.0980629
1261,Highbury & Islington,"Highbury & Islington, London N5, UK",51.5461777,-0.1037373
1262,Highgate,"Highgate, London Borough of Camden, London N6, UK",51.5711882,-0.1490688
1263,High Street (Glasgow),"High Street (Glasgow), Glasgow, Glasgow City G1, UK",55.8595578,-4.2401037
1264,High Street Kensington,"High Street, Greater London, UK",51.5356383,-0.2440935
1265,Hightown,"Hightown, Merseyside, UK",53.524383,-3.060387
1266,High Wycombe,"High Wycombe, Buckinghamshire, UK",51.628611,-0.748229
1267,Hildenborough,"Hildenborough, Kent TN11, UK",51.216814,0.239516
1268,Hillfoot,"Hillfoot, Bearsden, East Dunbartonshire G61, UK",55.920085,-4.3202586
1269,Hillhead,"Hillhead, Glasgow, Glasgow City G11, UK",55.875195,-4.2919607
1270,Hillingdon,"London Borough of Hillingdon, Greater London, UK",51.5351832,-0.4481378
1271,Hillington West,"Hillington West, Glasgow, Renfrewshire G52, UK",55.8560146,-4.3715654
1272,Hillside,"Hillside, Southport, Merseyside PR8, UK",53.6221203,-3.0247135
1273,Hilsea,"Hilsea, Portsmouth, UK",50.83,-1.07
1274,Hinchley Wood,"Hinchley Wood, Esher, Surrey KT10, UK",51.376758,-0.34188
1275,Hinckley,"Hinckley, Leicestershire, UK",52.5454549,-1.37667
1276,Hindley,"Hindley, UK",53.532996,-2.580635
1277,Hinton Admiral,"Hinton Admiral, Christchurch, Hampshire BH23, UK",50.752628,-1.7141195
1278,Hitchin,"Hitchin, Hertfordshire, UK",51.94921,-0.283414
1279,Hither Green,"Hither Green, London SE13, UK",51.45051,-0.004453
1280,Hockley,"Hockley, Essex SS5, UK",51.6004497,0.6463915
1281,Holborn,"Holborn, London WC1V, UK",51.51758,-0.12045
1282,Holland Park,"Holland Park, London W8, UK",51.5030127,-0.2031505
1283,Hollingbourne,"Hollingbourne, Kent ME17, UK",51.265793,0.640225
1284,Hollinwood,"Hollinwood, Failsworth OL9, UK",53.518209,-2.148021
1285,Holloway Road,"Holloway Road, London N7, UK",51.5527,-0.11322
1286,Holmes Chapel,"Holmes Chapel, Cheshire East CW4, UK",53.201306,-2.356242
1287,Holmwood,"Holmwood, Surrey RH5, UK",51.1922075,-0.3258764
1288,Holton Heath,"Holton Heath, Poole, Dorset BH16, UK",50.7113965,-2.0778389
1289,Holyhead,"Holyhead, Isle of Anglesey, UK",53.309441,-4.633038
1290,Holytown,"Holytown, North Lanarkshire, UK",55.8197452,-3.9748068
1291,Honeybourne,"Honeybourne, Worcestershire WR11, UK",52.091054,-1.835207
1292,Honiton,"Honiton, Devon EX14, UK",50.799468,-3.188683
1293,Honley,"Honley, West Yorkshire, UK",53.602267,-1.794173
1294,Honor Oak Park,"Honor Oak Park, London SE23, UK",51.4498236,-0.0457194
1295,Hook,"Hook, Hampshire, UK",51.280906,-0.963043
1296,Hooton,"Hooton, Cheshire West and Chester CH66, UK",53.299599,-2.955819
1297,Hope (Clwyd),"Hope Street, Rhosllanerchrugog, Clwyd LL11 1BB, UK",53.0114475,-3.060469
1298,Hope (Derbyshire),"Hope, Derbyshire S33, UK",53.347996,-1.744718
1299,Hopton Heath,"Hopton Heath, Craven Arms, Shropshire SY7, UK",52.3913841,-2.9119098
1300,Horley,"Horley, Surrey, UK",51.173516,-0.172109
1301,Hornchurch,"Hornchurch, Greater London, UK",51.562254,0.218605
1302,Hornsey,"Hornsey, London N8, UK",51.5870447,-0.1218884
1303,Horsforth,"Horsforth, West Yorkshire, UK",53.842177,-1.636099
1304,Horsham,"Horsham, West Sussex, UK",51.062883,-0.325858
1305,Horsley,"Horsley, Gloucestershire GL6, UK",51.68068,-2.236348
1306,Horton In Ribblesdale,"Horton in Ribblesdale, North Yorkshire BD24, UK",54.144371,-2.292748
1307,Horwich Parkway,"Horwich Parkway, Horwich BL6, UK",53.5781205,-2.5396659
1308,Hoscar,"Hoscar, Ormskirk, Lancashire L40, UK",53.5977825,-2.8044203
1309,Hough Green,"Hough Green, Widnes, Halton WA8, UK",53.378645,-2.771564
1310,Hounslow,"Hounslow, Greater London, UK",51.4609218,-0.373149
1311,Hounslow East,"Hounslow East, Hounslow, Greater London TW3, UK",51.47321,-0.35645
1312,Hounslow West,"Hounslow West, Hounslow, Greater London TW3, UK",51.47347,-0.38652
1313,Hove,"Hove, The City of Brighton and Hove, UK",50.8279319,-0.168749
1314,Hoveton & Wroxham,"Hoveton & Wroxham, The Broads Authority, Hoveton, Norfolk NR12, UK",52.715596,1.4080193
1315,Howden,"Howden, East Riding of Yorkshire DN14, UK",53.745894,-0.868877
1316,Howwood,"Howwood, Renfrewshire, UK",55.810615,-4.554573
1317,How Wood (Hertfordshire),"How Wood, Saint Albans, Hertfordshire AL2, UK",51.7175602,-0.3516133
1318,Hoxton,"Hoxton, London N1, UK",51.535638,-0.089344
1319,Hoylake,"Hoylake, Merseyside, UK",53.393238,-3.1762801
1320,Hubberts Bridge,"Hubbert's Bridge, Lincolnshire PE20, UK",52.975453,-0.114799
1321,Hucknall,"Hucknall, Nottinghamshire, UK",53.034152,-1.20289
1322,Huddersfield,"Huddersfield, West Yorkshire, UK",53.645792,-1.785035
1323,Hull,"Kingston upon Hull, UK",53.7456709,-0.3367413
1324,Humphrey Park,"Humphrey Park, Stretford M32, UK",53.4522432,-2.3275375
1325,Huncoat,"Huncoat, Lancashire BB5, UK",53.7708178,-2.3383735
1326,Hungerford,"Hungerford, West Berkshire RG17, UK",51.412345,-1.517995
1327,Hunmanby,"Hunmanby, North Yorkshire, UK",54.1818121,-0.3203292
1328,Huntingdon,"Huntingdon, Cambridgeshire, UK",52.33146,-0.182552
1329,Huntly,"Huntly, Aberdeenshire AB54, UK",57.445936,-2.7878059
1330,Hunt's Cross,"Hunt's Cross, Liverpool, Merseyside L25, UK",53.360607,-2.851696
1331,Hurst Green,"Hurst Green, East Sussex, UK",51.0179339,0.469397
1332,Hutton Cranswick,"Hutton Cranswick, East Riding of Yorkshire YO25, UK",53.955363,-0.442819
1333,Huyton,"Huyton, Merseyside L36, UK",53.4119868,-2.8395604
1334,Hyde Central,"Hyde Central, Hyde SK14, UK",53.4518979,-2.0852493
1335,Hyde North,"Hyde North, Hyde SK14, UK",53.4648143,-2.0854567
1336,Hyde Park Corner,"Hyde Park Corner, London W1J, UK",51.50303,-0.15242
1337,Hykeham,"Hykeham, North Hykeham, Lincolnshire LN6, UK",53.195025,-0.6001952
1338,Hyndland,"Hyndland, Glasgow, Glasgow City G11, UK",55.8797472,-4.3146535
1339,Hythe,"Hythe, Kent, UK",51.071739,1.081937
1340,IBM,"Ibm, 5142 Ibm, Austria",48.0640122,12.955185
1341,Ibrox,"Ibrox, Glasgow, Glasgow City G51, UK",55.853598,-4.303857
1342,Ickenham,"Ickenham, Greater London, UK",51.563966,-0.442299
1343,Ifield,"Ifield, Crawley, West Sussex RH11, UK",51.125082,-0.204875
1344,Ilford,"Ilford, Greater London, UK",51.556619,0.076251
1345,Ilkley,"Ilkley, West Yorkshire, UK",53.925486,-1.822817
1346,Imperial Wharf,"Imperial Wharf, London SW10, UK",51.475066,-0.182949
1347,Ince,"Ince-in-Makerfield, UK",53.536413,-2.619493
1348,Ince & Elton,"Ince & Elton, Elton, Cheshire West and Chester CH2, UK",53.2766214,-2.816522
1349,Ingatestone,"Ingatestone, Essex, UK",51.673794,0.3899059
1350,Insch,"Insch, Aberdeenshire AB52, UK",57.341405,-2.611882
1351,Invergordon,"Invergordon, Highland, UK",57.688106,-4.172882
1352,Invergowrie,"Invergowrie, Perth and Kinross DD2, UK",56.46075,-3.061716
1353,Inverkeithing,"Inverkeithing, Fife, UK",56.030043,-3.398795
1354,Inverkip,"Inverkip, Inverclyde, UK",55.907032,-4.870339
1355,Inverness,"Inverness, Highland, UK",57.477773,-4.224721
1356,Invershin,"Invershin, Highland IV27, UK",57.929987,-4.400766
1357,Inverurie,"Inverurie, Aberdeenshire AB51, UK",57.283474,-2.373995
1358,Irlam,"Irlam, UK",53.444266,-2.42142
1359,Irvine,"Irvine, North Ayrshire, UK",55.6115669,-4.6696364
1360,Island Gardens,"Island Gardens, Isle of Dogs, London E14, UK",51.48781,-0.01011
1361,Isleworth,"Isleworth, Greater London, UK",51.467121,-0.329003
1362,Islip,"Islip, Oxfordshire OX5, UK",51.823063,-1.232683
1363,Iver,"Iver, Buckinghamshire, UK",51.5201939,-0.509572
1364,Ivybridge,"Ivybridge, Devon PL21, UK",50.390202,-3.920431
1365,Jewellery Quarter,"Jewellery Quarter, Birmingham, West Midlands, UK",52.489,-1.91
1366,Johnstone,"Johnstone, Renfrewshire, UK",55.837324,-4.513915
1367,Jordanhill,"Jordanhill, Glasgow, Glasgow City G11, UK",55.8826995,-4.3249027
1368,Kearsley,"Kearsley, UK",53.539253,-2.374366
1369,Kearsney,"Kearsney Avenue, Temple Ewell, Dover, Kent CT16 3BU, UK",51.148682,1.2761644
1370,Keighley,"Keighley, West Yorkshire, UK",53.867795,-1.912358
1371,Keith,"Keith, Moray AB55, UK",57.543094,-2.951526
1372,Kelvedon,"Kelvedon, Essex CO5, UK",51.8329499,0.700921
1373,Kelvinbridge,"Kelvinbridge Roundabout, Torrance, Glasgow, East Dunbartonshire G64 4EH, UK",55.9363606,-4.2128914
1374,Kelvindale,"Kelvindale, Glasgow, Glasgow City G20, UK",55.8935488,-4.3095576
